,id,mssubclass,lotconfig,neighborhood,bldgtype,housestyle,yearbuilt,yearremod/add,roofstyle,roofmatl,masvnrtype,masvnrarea,foundation,totalbsmtsf,grlivarea,fullbath,totrmsabvgrd,garagefinish,garagecars,saletype,saleprice,agesold,total_sqft,totalqual,combined_exterior
135,1040,160,Inside,BrDale,Twnhs,2Story,1973,1973,Gable,CompShg,BrkFace,359.0,CBlock,483.0,987,1,5,1.0,1.0,WD ,103400,35,1734.0,15.0,HdBoardHdBoard
136,216,50,Inside,Sawyer,1Fam,1.5Fin,1875,1996,Gable,CompShg,None,0.0,CBlock,780.0,1020,1,6,0.0,0.0,WD ,94000,135,1800.0,14.0,VinylSdVinylSd
137,1720,120,Inside,NridgHt,Twnhs,1Story,2006,2006,Gable,CompShg,Stone,108.0,PConc,1554.0,1554,2,6,2.0,2.0,WD ,209500,1,3735.0,20.0,VinylSdVinylSd
138,2331,60,CulDSac,StoneBr,1Fam,2Story,2006,2006,Hip,CompShg,BrkFace,662.0,PConc,1528.0,3390,3,10,3.0,3.0,New,545224,0,5676.0,25.0,CemntBdCemntBd
139,204,70,Inside,OldTown,1Fam,2Story,1912,2009,Gable,CompShg,None,0.0,PConc,780.0,1560,1,7,0.0,0.0,WD ,159900,98,2340.0,17.0,Wd SdngWd Sdng
140,19,20,Corner,Gilbert,1Fam,1Story,1951,1951,Gable,CompShg,None,0.0,CBlock,864.0,864,1,4,1.0,2.0,WD ,141000,59,2128.0,13.0,VinylSdVinylSd
141,2438,60,Inside,Gilbert,1Fam,2Story,2000,2000,Gable,CompShg,None,0.0,PConc,982.0,1889,2,9,3.0,2.0,WD ,215000,6,3302.0,16.0,VinylSdVinylSd
142,89,20,Corner,Sawyer,1Fam,1Story,1962,2010,Gable,CompShg,None,0.0,CBlock,1040.0,1040,1,6,1.0,1.0,WD ,127000,48,2340.0,14.0,HdBoardHdBoard
143,240,20,Inside,Edwards,1Fam,1Story,1954,1998,Gable,CompShg,None,0.0,CBlock,1172.0,1172,1,5,3.0,1.0,WD ,128000,56,2710.0,14.0,WdShingWdShing
144,105,20,Inside,Somerst,1Fam,1Story,2010,2010,Gable,CompShg,None,0.0,PConc,1642.0,1418,1,6,2.0,3.0,New,267916,0,3912.0,21.0,CemntBdCemntBd
145,2020,50,Inside,BrkSide,1Fam,1.5Fin,1931,1950,Gable,CompShg,None,0.0,BrkTil,884.0,1367,1,6,1.0,1.0,WD ,127500,76,2811.0,15.0,Wd SdngWd Sdng
146,888,85,Corner,Edwards,1Fam,SFoyer,2003,2003,Gable,CompShg,BrkFace,500.0,Slab,0.0,1922,3,7,2.0,2.0,ConLD,198500,6,2594.0,15.0,HdBoardHdBoard
147,1019,20,Inside,NWAmes,1Fam,1Story,1981,1981,Gable,CompShg,BrkFace,210.0,CBlock,1422.0,1422,2,7,3.0,2.0,WD ,175500,27,3420.0,17.0,MetalSdMetalSd
148,2132,60,Inside,CollgCr,1Fam,2Story,2000,2000,Gable,CompShg,BrkFace,144.0,PConc,985.0,1842,2,7,3.0,2.0,WD ,217500,7,3313.0,19.0,VinylSdVinylSd
149,203,50,Inside,OldTown,1Fam,1.5Fin,1915,1950,Gable,CompShg,None,0.0,CBlock,888.0,1962,1,9,1.0,2.0,WD ,149500,95,3422.0,13.0,MetalSdMetalSd
150,420,20,Inside,NAmes,1Fam,1Story,1966,2004,Hip,CompShg,BrkFace,165.0,PConc,864.0,1120,1,5,2.0,2.0,WD ,148800,43,2640.0,15.0,HdBoardHdBoard
151,2333,60,Inside,StoneBr,1Fam,2Story,2005,2006,Hip,CompShg,Stone,208.0,PConc,1992.0,2868,3,11,3.0,3.0,New,556581,1,5576.0,23.0,CemntBdCemntBd
152,632,20,Inside,NAmes,1Fam,1Story,1957,1957,Hip,CompShg,None,0.0,CBlock,1478.0,1478,1,6,2.0,2.0,WD ,156500,52,3398.0,15.0,BrkFaceBrkFace
153,2800,60,Corner,CollgCr,1Fam,2Story,1995,1996,Gable,CompShg,None,0.0,PConc,930.0,1995,2,8,2.0,2.0,WD ,237000,11,3535.0,19.0,VinylSdVinylSd
154,1885,20,Inside,NAmes,1Fam,1Story,1958,1985,Gable,CompShg,None,0.0,CBlock,912.0,912,1,5,3.0,1.0,WD ,120000,49,2121.0,14.0,MetalSdMetalSd
155,1734,20,Corner,Gilbert,1Fam,1Story,2005,2005,Gable,CompShg,None,0.0,PConc,1326.0,1326,2,6,3.0,2.0,WD ,203000,2,3040.0,17.0,VinylSdVinylSd
156,2327,120,Inside,StoneBr,TwnhsE,1Story,1987,1987,Gable,CompShg,None,0.0,CBlock,1191.0,1204,2,5,2.0,2.0,WD ,130000,19,2856.0,18.0,HdBoardHdBoard
157,1282,60,Inside,NAmes,1Fam,2Story,1964,1964,Gable,CompShg,BrkFace,360.0,CBlock,780.0,1611,1,7,2.0,2.0,WD ,167900,44,2833.0,15.0,HdBoardHdBoard
158,2688,190,Inside,BrkSide,2fmCon,1Story,1970,1970,Gable,CompShg,BrkFace,160.0,CBlock,960.0,960,1,6,1.0,2.0,WD ,129000,36,2496.0,13.0,HdBoardHdBoard
159,2581,20,Inside,NAmes,1Fam,1Story,1957,1996,Gable,CompShg,BrkFace,64.0,CBlock,1070.0,1236,1,6,1.0,1.0,WD ,134450,49,2753.0,15.0,HdBoardHdBoard
160,2067,30,Inside,Sawyer,1Fam,1Story,1918,2007,Gable,CompShg,None,0.0,BrkTil,816.0,1416,2,7,1.0,2.0,WD ,112000,89,2808.0,15.0,Wd SdngWd Sdng
161,2115,60,Inside,SawyerW,1Fam,2Story,1988,1988,Gable,CompShg,BrkFace,360.0,PConc,929.0,1873,2,7,2.0,2.0,WD ,207000,19,3421.0,19.0,HdBoardHdBoard
162,754,90,Inside,OldTown,Duplex,2Story,1922,1950,Hip,CompShg,None,0.0,BrkTil,1040.0,2128,2,11,0.0,0.0,WD ,62500,87,3168.0,14.0,MetalSdMetalSd
163,1079,160,Inside,NridgHt,Twnhs,2Story,2003,2004,Gable,CompShg,Stone,106.0,PConc,764.0,1626,2,6,2.0,2.0,WD ,154000,5,2864.0,19.0,VinylSdWdShing
164,2615,20,Corner,NAmes,1Fam,1Story,1957,1957,Gable,CompShg,None,0.0,CBlock,816.0,816,1,5,1.0,1.0,WD ,129900,49,1940.0,14.0,WdShingWdShing
165,329,160,Inside,MeadowV,TwnhsE,2Story,1976,1976,Gable,CompShg,None,0.0,CBlock,536.0,1112,1,4,1.0,1.0,WD ,85000,34,1984.0,15.0,CemntBdCemntBd
166,1320,50,Inside,OldTown,1Fam,1.5Fin,1926,1950,Gable,CompShg,None,0.0,PConc,572.0,1111,1,5,1.0,1.0,WD ,116900,82,1971.0,16.0,Wd SdngWd Sdng
167,416,160,Inside,NPkVill,Twnhs,2Story,1978,1978,Gable,CompShg,None,0.0,CBlock,855.0,1441,2,7,1.0,2.0,WD ,148500,31,2736.0,15.0,PlywoodBrk Cmn
168,284,190,Inside,Edwards,2fmCon,1.5Fin,1941,1950,Gable,CompShg,None,0.0,BrkTil,672.0,924,1,5,1.0,1.0,WD ,80000,69,1876.0,13.0,MetalSdMetalSd
169,1385,85,CulDSac,Sawyer,1Fam,SFoyer,1984,1984,Gable,CompShg,None,0.0,PConc,1060.0,1126,1,5,1.0,2.0,WD ,152000,24,2692.0,15.0,VinylSdVinylSd
170,275,20,Corner,Edwards,1Fam,1Story,1954,1954,Gable,CompShg,None,0.0,CBlock,381.0,992,1,6,1.0,1.0,Oth,155891,56,1692.0,13.0,VinylSdVinylSd
171,2024,50,Inside,BrkSide,1Fam,1.5Fin,1920,1950,Gable,CompShg,None,0.0,PConc,768.0,1376,1,7,1.0,2.0,WD ,165000,87,2720.0,16.0,Wd SdngWdShing
172,68,20,Inside,Somerst,1Fam,1Story,2009,2010,Hip,CompShg,None,0.0,PConc,1218.0,1218,2,4,2.0,2.0,New,204500,1,3112.0,19.0,VinylSdVinylSd
173,1910,70,Inside,NAmes,1Fam,2Story,1942,1995,Gable,CompShg,Stone,224.0,CBlock,728.0,1644,1,7,1.0,1.0,WD ,146500,65,2684.0,15.0,MetalSdMetalSd
174,381,20,Inside,NWAmes,1Fam,1Story,1978,1978,Gable,CompShg,BrkFace,206.0,CBlock,1271.0,1601,2,7,2.0,2.0,COD,157000,31,3350.0,17.0,PlywoodPlywood
175,1323,70,Inside,OldTown,1Fam,2Story,1890,1999,Gable,CompShg,None,0.0,BrkTil,1313.0,2495,2,10,1.0,2.0,WD ,184000,118,4150.0,16.0,Wd SdngWdShing
176,2432,60,Inside,Gilbert,1Fam,2Story,2002,2003,Gable,CompShg,None,0.0,PConc,783.0,1509,2,7,3.0,2.0,WD ,183200,4,2685.0,18.0,VinylSdVinylSd
177,777,20,Inside,Sawyer,1Fam,1Story,1962,1962,Gable,CompShg,BrkFace,116.0,CBlock,1092.0,1092,1,6,1.0,1.0,WD ,139000,47,2472.0,14.0,Wd SdngWd Sdng
178,1107,60,Inside,NoRidge,1Fam,2Story,1993,1994,Hip,CompShg,BrkFace,651.0,PConc,1311.0,2418,2,9,2.0,3.0,WD ,341000,15,4712.0,19.0,Wd SdngImStucc
179,30,160,Inside,BrDale,Twnhs,2Story,1971,1971,Gable,CompShg,BrkFace,504.0,CBlock,483.0,987,1,5,1.0,1.0,COD,96000,39,1734.0,15.0,HdBoardHdBoard
180,282,20,Corner,Edwards,1Fam,1Story,2003,2004,Gable,CompShg,None,0.0,PConc,1121.0,1121,2,5,2.0,2.0,WD ,140000,7,2682.0,14.0,VinylSdVinylSd
181,188,20,Inside,OldTown,1Fam,1Story,1957,1996,Gable,CompShg,None,0.0,CBlock,912.0,1236,1,6,1.0,2.0,WD ,149700,53,3071.0,15.0,MetalSdMetalSd
182,2356,20,Inside,NWAmes,1Fam,1Story,1975,1975,Gable,CompShg,None,0.0,CBlock,1056.0,1074,1,6,2.0,2.0,WD ,153500,31,2625.0,15.0,HdBoardHdBoard
183,1554,20,Inside,IDOTRR,1Fam,1Story,1952,1952,Gable,CompShg,None,0.0,Slab,0.0,733,1,4,1.0,2.0,WD ,13100,56,1220.0,5.0,AsbShngVinylSd
184,1464,60,Inside,CollgCr,1Fam,2Story,2003,2003,Gable,CompShg,BrkFace,252.0,PConc,884.0,1768,2,8,2.0,2.0,WD ,224900,5,3195.0,19.0,VinylSdVinylSd
185,2469,20,Inside,Somerst,1Fam,1Story,2005,2005,Gable,CompShg,None,0.0,PConc,1257.0,1266,2,6,1.0,2.0,WD ,176000,1,2976.0,19.0,VinylSdVinylSd
186,1834,50,Inside,NoRidge,1Fam,1.5Fin,1992,2000,Hip,CompShg,BrkFace,337.0,PConc,1683.0,2872,2,9,3.0,2.0,WD ,285000,15,5096.0,20.0,HdBoardHdBoard
187,1779,20,CulDSac,Somerst,1Fam,1Story,2007,2007,Gable,CompShg,Stone,84.0,PConc,1485.0,1464,2,6,1.0,3.0,WD ,282922,0,3703.0,20.0,VinylSdVinylSd
188,2569,60,Corner,NAmes,1Fam,2Story,1966,1966,Gable,CompShg,BrkFace,309.0,CBlock,924.0,2157,2,8,3.0,2.0,WD ,226000,40,3568.0,17.0,MetalSdMetalSd
189,2334,60,Inside,StoneBr,1Fam,2Story,2006,2006,Hip,CompShg,BrkFace,466.0,PConc,1234.0,2576,2,10,3.0,3.0,New,361919,0,4476.0,23.0,VinylSdVinylSd
190,2330,60,CulDSac,StoneBr,1Fam,2Story,2005,2006,Hip,CompShg,BrkFace,600.0,PConc,1398.0,2798,3,11,3.0,3.0,New,457347,1,4866.0,23.0,VinylSdVinylSd
191,2119,20,Inside,ClearCr,1Fam,1Story,1976,1976,Shed,WdShngl,None,0.0,CBlock,966.0,1743,0,5,3.0,2.0,WD ,279000,31,3238.0,20.0,Wd SdngWd Sdng
192,988,20,Inside,Mitchel,1Fam,1Story,1977,1977,Gable,CompShg,None,0.0,PConc,1567.0,1567,2,5,2.0,2.0,WD ,196000,32,3848.0,16.0,PlywoodImStucc
193,382,20,Inside,NWAmes,1Fam,1Story,1976,1976,Gable,CompShg,BrkFace,189.0,CBlock,1090.0,1370,2,6,2.0,2.0,WD ,152000,33,2939.0,17.0,HdBoardHdBoard
194,670,90,Inside,NAmes,Duplex,2Story,1969,1969,Gable,CompShg,BrkFace,368.0,CBlock,1248.0,2634,2,12,1.0,4.0,WD ,200000,40,4850.0,14.0,MetalSdMetalSd
195,2760,20,Inside,CollgCr,1Fam,1Story,2005,2006,Hip,CompShg,BrkFace,198.0,PConc,1570.0,1590,2,6,3.0,3.0,New,294900,1,3914.0,22.0,VinylSdVinylSd
196,543,20,Inside,SawyerW,1Fam,1Story,2008,2009,Gable,CompShg,BrkFace,140.0,PConc,1450.0,1450,2,6,2.0,3.0,New,224243,1,3688.0,19.0,VinylSdVinylSd
197,2835,50,Corner,Edwards,1Fam,1.5Fin,1915,1950,Gable,CompShg,None,0.0,BrkTil,832.0,1338,2,7,1.0,2.0,WD ,92000,91,2698.0,14.0,AsbShngAsbShng
198,1735,60,Inside,Gilbert,1Fam,2Story,2007,2007,Hip,CompShg,None,0.0,PConc,728.0,1456,2,8,3.0,2.0,New,179540,0,2584.0,19.0,VinylSdVinylSd
199,448,20,Inside,NridgHt,1Fam,1Story,2003,2003,Hip,CompShg,BrkFace,922.0,PConc,2392.0,2392,2,8,3.0,3.0,WD ,386250,6,5752.0,25.0,VinylSdVinylSd
200,2287,180,Inside,MeadowV,Twnhs,SLvl,1970,1970,Gable,CompShg,None,0.0,CBlock,530.0,992,1,4,3.0,1.0,WD ,106500,37,1819.0,14.0,CemntBdCemntBd
201,524,60,Inside,Somerst,1Fam,2Story,2008,2008,Gable,CompShg,Stone,160.0,PConc,1017.0,2007,2,10,3.0,3.0,WD ,310000,1,3836.0,25.0,VinylSdVinylSd
202,1767,60,Inside,NoRidge,1Fam,2Story,1998,1998,Gable,CompShg,BrkFace,275.0,PConc,1066.0,2385,2,8,3.0,3.0,WD ,252000,9,4051.0,19.0,VinylSdVinylSd
203,2206,75,Inside,Crawfor,1Fam,2.5Unf,1941,1950,Gable,CompShg,None,0.0,CBlock,918.0,1646,2,7,1.0,1.0,WD ,164000,66,2804.0,16.0,MetalSdMetalSd
204,1740,60,Inside,Gilbert,1Fam,2Story,2007,2007,Gable,CompShg,Stone,16.0,PConc,728.0,1456,2,7,3.0,2.0,New,177594,0,2584.0,19.0,VinylSdVinylSd
205,199,50,Inside,BrkSide,1Fam,1.5Fin,1936,1980,Gable,CompShg,None,0.0,CBlock,528.0,1040,1,5,3.0,2.0,WD ,123900,74,2192.0,14.0,VinylSdVinylSd
206,2214,70,Inside,Crawfor,1Fam,2Story,1918,1950,Hip,CompShg,None,0.0,BrkTil,1370.0,2624,2,10,1.0,3.0,WD ,239000,89,4858.0,16.0,Wd SdngStucco
207,323,20,Inside,Mitchel,1Fam,1Story,1965,1977,Hip,CompShg,None,0.0,CBlock,1068.0,1264,1,7,1.0,2.0,WD ,169000,45,2860.0,14.0,PlywoodHdBoard
208,2421,120,Inside,Blmngtn,TwnhsE,1Story,2003,2004,Gable,CompShg,BrkFace,18.0,PConc,1374.0,1557,2,7,3.0,2.0,WD ,234000,3,3351.0,19.0,VinylSdVinylSd
209,952,85,Inside,Mitchel,1Fam,SFoyer,1977,1977,Gable,CompShg,None,0.0,CBlock,957.0,1287,1,5,2.0,2.0,WD ,173000,32,2785.0,16.0,PlywoodPlywood
210,24,20,CulDSac,NAmes,1Fam,1Story,1970,1970,Gable,CompShg,BrkFace,180.0,CBlock,1004.0,1004,1,5,3.0,2.0,WD ,149000,40,2488.0,15.0,Wd SdngWd Sdng
211,1139,20,Corner,SawyerW,1Fam,1Story,2007,2007,Gable,CompShg,None,0.0,PConc,1162.0,1162,2,6,3.0,2.0,WD ,170000,1,2807.0,19.0,VinylSdVinylSd
212,518,20,Inside,Somerst,1Fam,1Story,2008,2009,Gable,CompShg,None,0.0,PConc,1436.0,1436,2,6,3.0,2.0,New,225000,1,3401.0,20.0,VinylSdVinylSd
213,1390,20,Inside,Sawyer,1Fam,1Story,1963,2003,Gable,CompShg,None,0.0,CBlock,960.0,960,1,6,3.0,1.0,WD ,144900,45,2220.0,15.0,VinylSdVinylSd
214,277,20,CulDSac,Edwards,1Fam,1Story,1968,1968,Gable,CompShg,None,0.0,CBlock,1196.0,1196,1,6,2.0,1.0,WD ,144000,42,2728.0,15.0,MetalSdMetalSd
215,54,120,Inside,Blmngtn,TwnhsE,1Story,2004,2005,Gable,CompShg,BrkFace,16.0,PConc,1256.0,1269,2,6,3.0,2.0,WD ,192000,6,2955.0,20.0,VinylSdVinylSd
216,649,20,Inside,NAmes,1Fam,1Story,1952,2005,Hip,CompShg,None,0.0,CBlock,1031.0,1031,1,5,1.0,1.0,WD ,145500,57,2292.0,16.0,Wd SdngWd Sdng
217,2600,50,Corner,OldTown,1Fam,1.5Fin,1900,1998,Gable,CompShg,None,0.0,BrkTil,448.0,720,1,5,1.0,1.0,WD ,86900,106,1448.0,11.0,MetalSdMetalSd
218,617,20,Inside,NAmes,1Fam,1Story,1953,1953,Hip,CompShg,BrkFace,90.0,CBlock,1505.0,1505,1,6,2.0,2.0,WD ,149500,56,3515.0,15.0,Wd SdngWd Sdng
219,2209,30,Inside,Crawfor,1Fam,1Story,1938,1950,Gable,CompShg,None,0.0,PConc,920.0,954,1,5,1.0,1.0,WD ,119750,69,2114.0,12.0,MetalSdMetalSd
220,2814,60,Inside,CollgCr,1Fam,2Story,2005,2006,Gable,CompShg,None,0.0,PConc,750.0,1500,2,6,2.0,2.0,New,173900,1,2814.0,17.0,VinylSdVinylSd
221,2542,20,Inside,NAmes,1Fam,1Story,1961,1961,Hip,CompShg,None,0.0,CBlock,1050.0,1050,1,6,1.0,1.0,COD,136500,45,2468.0,14.0,Wd SdngWd Sdng
222,2323,160,Inside,StoneBr,1Fam,2Story,1994,1994,Gable,CompShg,None,0.0,PConc,2062.0,2687,2,9,3.0,2.0,WD ,270000,12,5367.0,20.0,CemntBdCemntBd
223,1393,20,Inside,ClearCr,1Fam,1Story,1960,1975,Flat,CompShg,None,0.0,CBlock,1602.0,1252,1,4,2.0,2.0,WD ,235000,48,3418.0,16.0,BrkFacePlywood
224,490,80,Inside,Gilbert,1Fam,SLvl,1999,2000,Gable,CompShg,None,0.0,PConc,384.0,1430,2,7,2.0,2.0,WD ,156000,10,2214.0,17.0,VinylSdVinylSd
225,542,20,Inside,SawyerW,1Fam,1Story,2003,2004,Gable,CompShg,None,0.0,PConc,1114.0,1114,2,6,1.0,2.0,WD ,153000,6,2804.0,16.0,VinylSdVinylSd
226,973,120,FR2,Mitchel,TwnhsE,1Story,1999,1999,Hip,CompShg,BrkFace,425.0,PConc,1224.0,1224,2,5,3.0,2.0,WD ,165000,10,2850.0,17.0,VinylSdVinylSd
227,1012,60,Inside,StoneBr,1Fam,2Story,2005,2007,Hip,CompShg,BrkFace,245.0,PConc,1122.0,2504,2,11,3.0,3.0,WD ,325000,3,4282.0,22.0,VinylSdVinylSd
228,2218,190,Inside,Crawfor,2fmCon,1.5Fin,1941,1950,Gable,CompShg,None,0.0,CBlock,728.0,1355,2,5,1.0,2.0,WD ,140000,66,2611.0,14.0,VinylSdVinylSd
229,2033,80,Corner,IDOTRR,1Fam,SLvl,1963,1963,Gable,CompShg,BrkFace,234.0,CBlock,741.0,2294,3,9,1.0,2.0,WD ,202500,44,3693.0,15.0,HdBoardHdBoard
230,1071,120,Corner,NridgHt,TwnhsE,1Story,2008,2008,Hip,CompShg,BrkFace,766.0,PConc,1702.0,1702,1,7,3.0,3.0,New,367294,0,4456.0,24.0,MetalSdMetalSd
231,1583,80,Inside,Timber,1Fam,SLvl,1988,1989,Gable,CompShg,BrkFace,219.0,CBlock,1461.0,1509,2,5,2.0,2.0,WD ,175000,20,3570.0,18.0,HdBoardHdBoard
232,2858,70,Corner,Crawfor,1Fam,2Story,1915,1970,Gable,CompShg,None,0.0,BrkTil,756.0,1717,1,7,1.0,3.0,WD ,140000,91,3115.0,17.0,Wd SdngWdShing
233,2265,20,CulDSac,Timber,1Fam,1Story,1985,1985,Gable,CompShg,None,0.0,CBlock,1265.0,1240,2,6,1.0,2.0,WD ,174000,22,3033.0,18.0,PlywoodPlywood
234,1088,80,Inside,Gilbert,1Fam,SLvl,2005,2005,Gable,CompShg,Stone,182.0,PConc,856.0,1166,2,5,3.0,2.0,WD ,190000,3,2422.0,19.0,VinylSdVinylSd
235,698,70,Corner,OldTown,1Fam,2Story,1910,2002,Gable,CompShg,None,0.0,CBlock,504.0,1464,2,7,0.0,0.0,WD ,129000,99,1968.0,15.0,VinylSdVinylSd
236,1896,20,Corner,NAmes,1Fam,1Story,1959,1991,Gable,CompShg,BrkFace,136.0,CBlock,1592.0,1652,1,6,2.0,2.0,WD ,200000,48,3754.0,16.0,MetalSdMetalSd
237,628,60,Corner,NAmes,1Fam,2Story,1968,1968,Gable,CompShg,BrkFace,576.0,CBlock,896.0,2142,2,8,3.0,1.0,WD ,193500,41,3547.0,17.0,VinylSdVinylSd
238,1212,20,Inside,NAmes,1Fam,1Story,1964,1964,Hip,CompShg,Stone,260.0,CBlock,1092.0,1092,1,6,2.0,2.0,WD ,145000,44,2688.0,16.0,HdBoardHdBoard
239,2864,50,Inside,Crawfor,1Fam,1.5Fin,1929,1950,Gable,CompShg,BrkFace,270.0,BrkTil,1022.0,1671,2,7,1.0,2.0,WD ,218000,77,3144.0,17.0,StuccoWd Sdng
240,2740,20,Inside,Edwards,1Fam,1Story,1952,2002,Gable,CompShg,BrkFace,232.0,Slab,0.0,1488,1,7,2.0,2.0,WD ,135000,54,2057.0,11.0,Wd SdngWd Sdng
241,2560,20,Corner,NAmes,1Fam,1Story,1952,1952,Gable,CompShg,Stone,150.0,CBlock,1444.0,1624,1,6,2.0,1.0,WD ,146500,54,3308.0,14.0,Wd SdngPlywood
242,1716,120,Corner,NridgHt,TwnhsE,1Story,2005,2006,Gable,CompShg,Stone,256.0,PConc,1362.0,1362,2,6,2.0,2.0,WD ,194700,2,3184.0,18.0,VinylSdVinylSd
243,1130,20,Inside,Somerst,1Fam,1Story,2007,2008,Gable,CompShg,Stone,210.0,PConc,1218.0,1218,2,6,3.0,2.0,New,230348,1,2898.0,19.0,CemntBdCemntBd
244,201,30,Inside,OldTown,1Fam,1Story,1923,1950,Gable,CompShg,None,0.0,BrkTil,1124.0,1068,1,5,1.0,1.0,WD ,109500,87,2480.0,14.0,Wd SdngWd Sdng
245,2886,20,Inside,Mitchel,1Fam,1Story,1979,1979,Gable,CompShg,None,0.0,CBlock,1625.0,1625,2,6,3.0,2.0,WD ,242500,27,3826.0,15.0,PlywoodPlywood
246,2328,160,Inside,StoneBr,TwnhsE,2Story,1987,1987,Gable,CompShg,None,0.0,PConc,1064.0,1767,2,5,2.0,2.0,WD ,239000,19,3335.0,19.0,HdBoardHdBoard
247,2583,20,Inside,NAmes,1Fam,1Story,1954,2000,Hip,CompShg,BrkFace,176.0,CBlock,1050.0,1050,1,6,2.0,1.0,WD ,156000,52,2386.0,16.0,Wd SdngWd Sdng
248,1206,20,Inside,NAmes,1Fam,1Story,1957,1957,Hip,CompShg,None,0.0,CBlock,907.0,907,1,5,1.0,1.0,WD ,109008,51,2166.0,13.0,MetalSdMetalSd
249,2242,50,Corner,IDOTRR,1Fam,1.5Fin,1939,1950,Gable,CompShg,None,0.0,BrkTil,0.0,845,1,4,1.0,1.0,WD ,68104,68,1101.0,8.0,MetalSdMetalSd
250,1105,60,CulDSac,NoRidge,1Fam,2Story,1995,1995,Gable,CompShg,BrkFace,466.0,PConc,1242.0,2501,2,9,2.0,3.0,WD ,290000,13,4494.0,20.0,VinylSdVinylSd
251,121,20,Corner,NAmes,1Fam,1Story,1966,1966,Hip,CompShg,None,0.0,PConc,1209.0,1209,1,6,2.0,2.0,ConLD,159000,44,2922.0,15.0,HdBoardHdBoard
252,1223,70,Inside,BrkSide,1Fam,2Story,1937,1950,Gable,CompShg,None,0.0,PConc,348.0,906,1,5,1.0,1.0,WD ,87000,71,1485.0,13.0,MetalSdMetalSd
253,265,20,Inside,CollgCr,1Fam,1Story,2001,2002,Gable,CompShg,BrkFace,479.0,PConc,1581.0,1601,2,6,2.0,2.0,WD ,272000,9,3852.0,20.0,VinylSdVinylSd
254,2813,20,FR2,CollgCr,1Fam,1Story,2005,2006,Gable,CompShg,None,0.0,PConc,1336.0,1336,2,6,1.0,2.0,New,198000,1,3174.0,19.0,VinylSdVinylSd
255,1294,50,Inside,OldTown,1Fam,1.5Fin,1940,1985,Gable,CompShg,None,0.0,BrkTil,801.0,1656,2,8,1.0,2.0,WD ,119164,68,2897.0,13.0,MetalSdMetalSd
256,2745,20,Corner,Edwards,1Fam,1Story,1954,1954,Gable,CompShg,None,0.0,Slab,0.0,1124,1,5,0.0,0.0,WD ,93000,52,1124.0,11.0,Wd SdngWd Sdng
257,1094,60,Inside,Gilbert,1Fam,2Story,2000,2001,Gable,CompShg,BrkFace,647.0,PConc,982.0,1892,2,8,2.0,2.0,WD ,226750,8,3305.0,18.0,VinylSdVinylSd
258,651,190,Corner,OldTown,2fmCon,2Story,1900,1970,Gable,CompShg,None,0.0,CBlock,978.0,1699,2,7,1.0,2.0,WD ,95000,109,3097.0,11.0,HdBoardHdBoard
259,198,50,Inside,BrkSide,1Fam,1.5Fin,1948,1950,Gable,CompShg,None,0.0,CBlock,780.0,1416,1,6,1.0,1.0,WD ,139900,62,2508.0,15.0,Wd SdngWd Sdng
260,131,30,Inside,BrkSide,1Fam,1Story,1940,1966,Gable,CompShg,None,0.0,CBlock,728.0,1306,1,6,0.0,0.0,WD ,76500,70,2034.0,11.0,Wd SdngPlywood
261,1258,30,Corner,OldTown,1Fam,1Story,1940,2005,Gambrel,CompShg,None,0.0,PConc,672.0,672,1,4,1.0,1.0,WD ,86900,68,1652.0,14.0,VinylSdVinylSd
262,1599,20,Corner,Mitchel,1Fam,1Story,1968,1968,Gable,CompShg,None,0.0,CBlock,1113.0,1160,1,6,1.0,1.0,WD ,152500,40,2530.0,15.0,PlywoodPlywood
263,1508,20,Inside,Edwards,1Fam,1Story,1953,1953,Gable,CompShg,Stone,115.0,CBlock,911.0,930,1,5,2.0,1.0,WD ,99000,55,2127.0,14.0,MetalSdMetalSd
264,615,30,Inside,BrkSide,1Fam,1Story,1940,1950,Hip,CompShg,None,0.0,CBlock,420.0,708,1,5,0.0,0.0,WD ,82500,69,1128.0,11.0,VinylSdVinylSd
265,1815,120,Inside,SawyerW,TwnhsE,1Story,1992,1992,Gable,CompShg,None,0.0,PConc,1575.0,1575,2,5,2.0,2.0,WD ,179200,15,3679.0,18.0,PlywoodImStucc
266,2712,20,Corner,Sawyer,1Fam,1Story,1966,1966,Gable,CompShg,None,0.0,CBlock,1059.0,1059,1,6,3.0,1.0,WD ,142500,40,2404.0,14.0,PlywoodPlywood
267,2051,20,Inside,Sawyer,1Fam,1Story,1964,1964,Gable,CompShg,None,0.0,CBlock,1005.0,1005,1,5,1.0,2.0,WD ,115400,43,2450.0,13.0,HdBoardHdBoard
268,1863,60,Inside,Somerst,1Fam,2Story,2001,2001,Gable,CompShg,None,0.0,PConc,1057.0,1929,2,7,3.0,2.0,WD ,226000,6,3636.0,19.0,VinylSdVinylSd
269,2510,160,Inside,Somerst,TwnhsE,2Story,2005,2005,Gable,CompShg,None,0.0,PConc,600.0,1200,2,4,2.0,2.0,WD ,144152,1,2280.0,19.0,MetalSdMetalSd
270,1069,60,Corner,NridgHt,1Fam,2Story,2003,2003,Gable,CompShg,BrkFace,221.0,PConc,1765.0,2690,2,9,3.0,3.0,WD ,370000,5,5250.0,21.0,VinylSdVinylSd
